Lat,Long,Time
29.6147468,-82.3421235,1711416030.025
29.6259564,-82.3413202,1711416264.037
29.626079,-82.3410927,1711416304.606
29.6260423,-82.3411501,1711416428.999
29.6259595,-82.3412538,1711437933.575
29.6259355,-82.3412081,1711440467.999
29.6259544,-82.3412584,1711440682.999
29.6259379,-82.3414936,1711442567.0
29.6260018,-82.3412365,1711445349.999
29.6260099,-82.3413618,1711445519.999
29.6259509,-82.341346,1711445670.009
29.6259502,-82.3413153,1711447058.999
29.6259509,-82.341346,1711447382.185
29.6262493,-82.3411918,1711472478.553
29.6260368,-82.3412274,1711479032.623
29.6262344,-82.3409464,1711480467.628
29.625927,-82.3417874,1711483710.0
29.6260293,-82.3408113,1711483938.51
29.6259391,-82.3416369,1711484103.999
29.62598,-82.3410339,1711484378.999
29.6261569,-82.3414209,1711484767.999
29.6260074,-82.3409315,1711486346.999
29.6259509,-82.341346,1711486605.537
29.6259114,-82.3411736,1711486839.0
29.6259509,-82.341346,1711487130.158
29.6260323,-82.3413632,1711487325.0
29.6260571,-82.3412624,1711489301.0
29.626037,-82.3415549,1711489520.0
29.6259481,-82.3416237,1711489674.999
29.6257941,-82.3413524,1711492447.003
29.6259509,-82.341346,1711499464.083
29.6260105,-82.3412136,1711500504.999
29.6259363,-82.3415398,1711500826.999
29.625943,-82.3414361,1711500952.999
29.6259509,-82.341346,1711502103.917
29.625981,-82.3413403,1711503409.999
29.6259512,-82.3413429,1711504909.558
29.6259512,-82.3413429,1711522272.773
29.6259512,-82.3413429,1711523688.483
29.6259632,-82.3416297,1711526642.654
29.6259512,-82.3413429,1711526849.351
29.6259512,-82.3413429,1711536456.97
29.6258352,-82.3415293,1711544225.999
29.6258981,-82.3414107,1711544498.999
29.6258979,-82.3413479,1711545041.999
29.6259155,-82.3413633,1711546264.999
29.6262768,-82.3410811,1711555396.986
29.6259911,-82.3414061,1711555851.02
29.6259956,-82.3411894,1711556263.0
29.6262563,-82.3410214,1711570931.601
29.6259512,-82.3413429,1711571178.236
29.6259512,-82.3413429,1711576520.029
29.6259512,-82.3413429,1711579742.216
29.6250733,-82.3408499,1711581139.491
29.6259564,-82.3413202,1711581143.47
29.6149607,-82.3409277,1711581315.009
29.6124137,-82.3586364,1711581447.999
29.6060627,-82.3713235,1711581602.998
29.6037748,-82.3734332,1711581735.999
29.6407162,-82.4025954,1711581918.999
29.6846443,-82.4419417,1711582141.998
29.6858229,-82.4389971,1711582259.999
29.6821686,-82.4338685,1711582358.999
29.682574,-82.4339214,1711582508.999
29.6814843,-82.4332995,1711582651.441
29.6816656,-82.4340024,1711585277.643
29.682564,-82.4338345,1711585414.999
29.6826455,-82.4338878,1711585580.45
29.6826446,-82.4338889,1711585747.426
29.6821686,-82.4338685,1711585782.999
29.6890286,-82.4408514,1711585963.999
29.6875721,-82.4456451,1711586081.0
29.662917,-82.4218875,1711586209.999
29.6390358,-82.4016267,1711586330.999
29.6066879,-82.3776873,1711586477.441
29.6054271,-82.3722088,1711586703.427
29.6034767,-82.3713189,1711586724.141
29.6057072,-82.3722207,1711586972.998
29.6048576,-82.3716634,1711587342.999
29.613998,-82.3530249,1711587450.999
29.6259376,-82.3413153,1711587630.999
29.6260009,-82.3414729,1711589945.143
29.6260006,-82.341377,1711590080.999
29.6259847,-82.3411371,1711590678.0
29.6263058,-82.3411064,1711592092.144
29.6259868,-82.3410772,1711592217.217
29.6259855,-82.341078,1711592367.999
29.6259512,-82.3413429,1711605104.856
29.6259512,-82.3413429,1711610105.139
29.6259376,-82.3413153,1711662485.867
29.6248724,-82.3408419,1711662487.702
29.6147549,-82.3421058,1711662609.12
29.6079355,-82.3652407,1711662755.021
29.6079285,-82.3776216,1711662989.022
29.6187514,-82.3832648,1711663120.017
29.6210312,-82.3804872,1711663271.0
29.6242249,-82.3835921,1711663462.803
29.6239502,-82.3841195,1711663809.999
29.6242349,-82.3839061,1711664158.638
29.6245195,-82.3835203,1711664310.999
29.6244227,-82.3835438,1711664565.019
29.6244783,-82.3834679,1711664738.015
29.6242233,-82.3833321,1711664871.675
29.6242249,-82.3835921,1711665005.328
29.6219626,-82.3811867,1711665017.018
29.6181317,-82.3784611,1711665168.645
29.6066899,-82.3713919,1711665289.999
29.6063818,-82.3671939,1711665463.023
29.6143671,-82.3476685,1711665601.999
29.6254172,-82.341023,1711665745.056
29.6259373,-82.3413287,1711665752.761
29.6256763,-82.341221,1711665867.021
29.6259787,-82.3413682,1711666000.024
29.6259516,-82.3413432,1711666343.127
29.6259516,-82.3413432,1711747253.184
29.6259318,-82.3416162,1711755977.666
29.6259591,-82.3415468,1711756090.001
29.6259787,-82.3414122,1711757600.999
29.6259516,-82.3413432,1711761173.003
29.6259516,-82.3413432,1711772525.019
29.625875,-82.341339,1711788783.0
29.6259516,-82.3413432,1711817846.659
29.6260124,-82.3411758,1711820551.524
29.6259516,-82.3413432,1711846982.983
29.6259516,-82.3413432,1711848026.505
29.6260501,-82.3411151,1711931118.998
29.6259516,-82.3413432,1711931375.276
29.6259516,-82.3413432,1711938972.938
29.6259394,-82.341315,1711943012.962
29.6255864,-82.3413904,1711945332.005
29.6260002,-82.3411027,1711945470.95
29.6259373,-82.3413287,1711945490.999
29.6175052,-82.3405152,1711945613.999
29.6134365,-82.3558833,1711945756.999
29.6176209,-82.3752416,1711946005.027
29.6228005,-82.3797669,1711946054.468
29.6219537,-82.3793423,1711946126.024
29.623031,-82.3798346,1711946311.781
29.622956,-82.3798071,1711946985.756
29.6227228,-82.3796301,1711947197.013
29.6226591,-82.3796342,1711947382.236
29.6201133,-82.379866,1711947384.024
29.6135674,-82.3720144,1711947501.78
29.6067967,-82.3666998,1711947653.936
29.6147902,-82.3409522,1711947820.019
29.6258403,-82.3410556,1711947945.999
29.6255616,-82.3412069,1711948051.024
29.6259515,-82.3413553,1711948406.196
29.6253178,-82.3409858,1712013044.0
29.6259302,-82.3413467,1712013048.0
29.6147179,-82.3434949,1712013191.999
29.6121252,-82.3591617,1712013313.999
29.6136897,-82.3832847,1712013522.999
29.6460273,-82.4070826,1712013668.133
29.6722481,-82.4300334,1712013787.0
29.6831838,-82.4384419,1712013972.0
29.6826995,-82.4341715,1712014033.999
29.6827609,-82.4340632,1712014182.951
29.6814643,-82.4333626,1712014399.667
29.6822856,-82.434155,1712019402.56
29.6827791,-82.4340901,1712019535.185
29.6820746,-82.4338035,1712019639.999
29.6889993,-82.4407063,1712019816.999
29.6774064,-82.4355659,1712019965.016
29.6443844,-82.4060183,1712020117.941
29.6143153,-82.3841159,1712020239.0
29.6050708,-82.3689047,1712020459.018
29.6145549,-82.3443774,1712020581.364
29.6148081,-82.3411248,1712020706.0
29.625938,-82.3413327,1712020851.999
29.6259522,-82.3413408,1712020989.04
29.6258705,-82.3413787,1712037679.091
29.6259981,-82.3414696,1712124627.925
29.6258382,-82.3415696,1712125564.001
29.6258937,-82.3415727,1712126922.0
29.6253382,-82.3410092,1712184755.528
29.625938,-82.3413327,1712184767.992
29.6215385,-82.3399067,1712184873.12
29.6125366,-82.3582573,1712185038.133
29.6093983,-82.3794439,1712185213.999
29.6472691,-82.4082763,1712185389.999
29.6716572,-82.4294676,1712185510.999
29.6888043,-82.4425903,1712185632.999
29.6820103,-82.4336404,1712185798.035
29.6827375,-82.4340245,1712185928.008
29.6827047,-82.4340511,1712186055.412
29.6822507,-82.4341198,1712186182.144
29.68149,-82.4338827,1712191664.466
29.6826426,-82.4341947,1712191826.019
29.6829337,-82.4323076,1712191969.999
29.6820103,-82.4336404,1712192054.999
29.6719575,-82.4303394,1712192510.549
29.6507221,-82.4115752,1712192630.0
29.6023834,-82.3726218,1712193004.0
29.6119135,-82.3593679,1712193138.014
29.6147719,-82.3410087,1712193366.019
29.6261875,-82.3412313,1712193580.725
29.6259402,-82.3413558,1712193606.725
29.6260014,-82.3410773,1712193683.016
29.6259518,-82.3413527,1712193862.709
29.6259518,-82.3413527,1712194005.78
29.6259456,-82.3413251,1712223647.541
29.6259518,-82.3413527,1712230371.891
29.6260216,-82.3411815,1712239092.561
29.6260119,-82.3413988,1712240743.0
29.6259108,-82.341418,1712242528.581
29.6259512,-82.3413456,1712253597.567
29.6258707,-82.3416143,1712254374.0
29.625971,-82.3413296,1712254518.0
29.625953,-82.3413794,1712255137.999
29.6259757,-82.3413785,1712255953.999
29.6259512,-82.3413456,1712258422.702
29.6259513,-82.3416602,1712259029.999
29.6259541,-82.3410933,1712273521.99
29.625978,-82.341395,1712298553.997
29.6259512,-82.3413456,1712300368.702
29.6259512,-82.3413456,1712343675.472
29.6257537,-82.3414686,1712348969.104
29.6259512,-82.3413456,1712392999.987
29.6259403,-82.3414309,1712398769.694
29.6262838,-82.3411584,1712446368.4
29.6259512,-82.3413456,1712447579.222
29.6259512,-82.3413456,1712526366.512
29.6258009,-82.3413314,1712536954.999
29.6259512,-82.3413456,1712537112.192
29.6259061,-82.3415428,1712552080.999
29.626011,-82.3411799,1712552221.0
29.6259608,-82.3412685,1712552440.999
29.6258632,-82.3415663,1712552984.999
29.6259512,-82.3413456,1712559765.208
29.6258292,-82.34152,1712561348.997
29.6259512,-82.3413456,1712561466.045
29.6259512,-82.3413456,1712568251.717
29.6259402,-82.3413558,1712617035.649
29.6145465,-82.3453916,1712617225.132
29.6048858,-82.3693613,1712617360.341
29.604962,-82.3755377,1712617492.149
29.6460128,-82.4073465,1712617677.999
29.680288,-82.437817,1712617847.999
29.6881912,-82.4391825,1712617967.314
29.6825631,-82.433916,1712618110.418
29.6814935,-82.4339066,1712619255.886
29.6825063,-82.4342695,1712623560.759
29.6818182,-82.4337095,1712623831.755
29.6883077,-82.4303048,1712624028.998
29.6889915,-82.4395953,1712624176.999
29.6781281,-82.4363529,1712624302.999
29.6503672,-82.4112061,1712624436.0
29.6190799,-82.3875166,1712624572.0
29.6029694,-82.3719261,1712624701.0
29.6142019,-82.3498823,1712624827.0
29.6149439,-82.3407215,1712625042.999
29.6259343,-82.3413147,1712625148.999
29.6259411,-82.3411884,1712625262.012
29.6259512,-82.3413456,1712625664.024
29.625863,-82.3412885,1712650184.162
29.6258644,-82.3412938,1712664685.594
29.6258768,-82.3412939,1712665226.908
29.6259256,-82.341295,1712666272.221
29.625885,-82.3412935,1712666574.612
29.6258867,-82.3412933,1712667061.709
29.6258615,-82.3412885,1712667450.998
29.6258423,-82.3412791,1712668090.195
29.6258311,-82.341271,1712668586.681
29.6258536,-82.3412884,1712669423.886
29.6258805,-82.3412967,1712669922.913
29.625848,-82.341276,1712670353.882
29.6258894,-82.3412975,1712670662.738
29.6259128,-82.3412979,1712671729.272
29.6259301,-82.3412942,1712672035.61
29.6258846,-82.3412973,1712672820.575
29.6258663,-82.3412869,1712673144.075
29.6259017,-82.3412983,1712674367.387
29.6259278,-82.34131,1712674787.546
29.6259512,-82.3413456,1712709003.894
29.6259512,-82.3413456,1712715584.442
29.6259343,-82.3413147,1712715696.999
29.6247173,-82.3409011,1712715701.995
29.6213659,-82.3399254,1712715771.999
29.6152999,-82.3408351,1712715842.001
29.6119539,-82.3413462,1712715907.0
29.5962095,-82.3392074,1712715977.0
29.5803058,-82.3369547,1712716041.999
29.5654711,-82.3331337,1712716107.0
29.5490878,-82.3255861,1712716171.999
29.538076,-82.3109912,1712716237.0
29.5229485,-82.3039306,1712716301.999
29.5144692,-82.2919048,1712716367.0
29.5061196,-82.2916587,1712716431.999
29.4974281,-82.2935362,1712716497.0
29.4871181,-82.289772,1712716561.999
29.471257,-82.276876,1712716631.999
29.4538203,-82.2691873,1712716696.999
29.4340774,-82.2640823,1712716766.999
29.4164988,-82.2548541,1712716836.999
29.4020867,-82.2442562,1712716901.999
29.3849337,-82.2350516,1712716971.999
29.3651115,-82.2257959,1712717041.999
29.3473004,-82.2192929,1712717107.0
29.3283757,-82.2138449,1712717171.999
29.3092325,-82.2082537,1712717237.0
29.2897136,-82.2014977,1712717301.999
29.270202,-82.194454,1712717367.0
29.2527371,-82.1900057,1712717431.999
29.2332909,-82.1894298,1712717497.0
29.2154627,-82.1846422,1712717561.999
29.1965975,-82.1847408,1712717631.999
29.1776314,-82.1849718,1712717696.999
29.1614295,-82.1851036,1712717761.999
29.1516328,-82.1855546,1712717808.999
29.1502699,-82.185671,1712717876.999
29.1503479,-82.1847634,1712717946.999
29.1535606,-82.1809867,1712717965.999
29.1537894,-82.1813295,1712718011.999
29.1533737,-82.1809037,1712718086.999
29.1533737,-82.1809075,1712718097.999
29.1536279,-82.1808353,1712718252.024
29.1537617,-82.1806048,1712718545.0
29.1535628,-82.1805676,1712718667.999
29.1535528,-82.1807293,1712718890.018
29.1534757,-82.1809128,1712726288.136
29.1534993,-82.1809445,1712726420.52
29.1534006,-82.1811072,1712726552.505
29.1533697,-82.1820193,1712726617.999
29.1535606,-82.1809867,1712726623.999
29.1579249,-82.1848231,1712726682.999
29.1739731,-82.1847027,1712726747.999
29.1924704,-82.1845398,1712726812.999
29.2116751,-82.184378,1712726882.999
29.2286769,-82.1861829,1712726947.999
29.2467937,-82.1897663,1712727017.999
29.2632147,-82.1916052,1712727082.999
29.281121,-82.1980702,1712727147.999
29.2999506,-82.2049878,1712727217.999
29.3161756,-82.2098808,1712727282.999
29.3332062,-82.2148707,1712727347.999
29.3516754,-82.2200187,1712727418.0
29.3696401,-82.2276047,1712727487.999
29.3862717,-82.2354985,1712727553.0
29.4042668,-82.2455097,1712727622.999
29.4184417,-82.2559218,1712727688.0
29.432248,-82.2632849,1712727752.999
29.4474541,-82.2672197,1712727822.999
29.461217,-82.2707877,1712727887.999
29.4733985,-82.2782441,1712727952.999
29.4853772,-82.2880083,1712728017.999
29.4969964,-82.2943063,1712728082.999
29.5028285,-82.2903177,1712728152.999
29.5122498,-82.2907896,1712728217.999
29.519144,-82.2983212,1712728287.998
29.5315904,-82.3087989,1712728357.999
29.5434331,-82.3182392,1712728423.0
29.55729,-82.3304677,1712728492.999
29.5721626,-82.3346749,1712728563.0
29.5870031,-82.3385321,1712728632.999
29.6002844,-82.3401271,1712728697.999
29.6140311,-82.3408425,1712728767.999
29.6145844,-82.3407258,1712728832.999
29.6224214,-82.3395801,1712728894.999
29.6297446,-82.339278,1712728962.999
29.6293267,-82.3394546,1712729032.999
29.6259194,-82.3410405,1712729091.999
29.6266103,-82.3409555,1712729097.999
29.6260068,-82.3409667,1712729162.999
29.6259212,-82.3412963,1712779410.105
29.6257862,-82.3413924,1712787790.745
29.625961,-82.3409626,1712788310.749
29.6259499,-82.3413635,1712789033.999
29.6259253,-82.3416021,1712789908.0
29.6259526,-82.3413411,1712790456.999
29.6260333,-82.3409524,1712790772.203
29.6259626,-82.3413546,1712790814.552
29.6192931,-82.3402176,1712790897.938
29.6115508,-82.3604091,1712791064.999
29.6041127,-82.3704753,1712791186.225
29.622097,-82.3892834,1712791311.999
29.6491317,-82.4098168,1712791434.999
29.6729459,-82.4307507,1712791554.999
29.6827105,-82.4341785,1712791835.174
29.6823918,-82.4341108,1712791976.626
29.6821541,-82.4342308,1712796929.866
29.6826516,-82.4341126,1712797150.015
29.6827061,-82.4340943,1712797269.999
29.6827272,-82.4339697,1712797428.957
29.6826967,-82.4340866,1712797568.327
29.6826687,-82.4340438,1712797760.021
29.6827255,-82.4340731,1712798105.764
29.6822801,-82.4339178,1712798319.998
29.6831839,-82.4376064,1712798393.998
29.6886438,-82.4392359,1712798520.998
29.6890346,-82.447771,1712798685.999
29.6683304,-82.4267963,1712798811.999
29.6403181,-82.4027483,1712798949.999
29.6186596,-82.3834001,1712799149.426
29.6078922,-82.3772859,1712799574.006
29.6118969,-82.3592802,1712799860.003
29.6240896,-82.3394126,1712800238.003
29.6261695,-82.3412363,1712800348.008
29.6259477,-82.3413305,1712800350.751
29.6258906,-82.3410982,1712800358.0
29.6259107,-82.3410992,1712800501.75
29.6259619,-82.3412345,1712800693.001
29.6259487,-82.3413422,1712804828.605
29.6260922,-82.3411451,1712806731.019
29.6260237,-82.3414536,1712813345.0
29.6259487,-82.3413422,1712836789.413
29.6259487,-82.3413422,1712867469.879
29.6259487,-82.3413422,1712881311.097
29.6259487,-82.3413422,1712881929.112
29.6259487,-82.3413422,1712882452.142
29.6259487,-82.3413422,1712883001.059
29.6259487,-82.3413422,1712889616.981
29.6259487,-82.3413422,1712949068.493
29.6259487,-82.3413422,1712969944.762
29.6259487,-82.3413422,1712971314.759
29.625841,-82.3410831,1712972304.0
29.6259859,-82.3413068,1712972437.815
29.6259487,-82.3413422,1713004776.069
29.6259487,-82.3413422,1713054339.402
29.6259355,-82.3411604,1713059318.0
29.6259564,-82.3411113,1713059463.0
29.6254268,-82.3409909,1713060197.999
29.6260774,-82.3410303,1713060371.999
29.6259967,-82.3410126,1713060560.384
29.6259487,-82.3413422,1713060997.753
29.6260909,-82.3411755,1713061343.999
29.6258963,-82.3411104,1713061461.999
29.6260893,-82.3409148,1713061996.0
29.6258896,-82.3409887,1713062723.998
29.6259764,-82.3410906,1713062909.999
29.6260454,-82.3409351,1713063861.999
29.6259737,-82.3411519,1713063981.999
29.6259487,-82.3413422,1713133459.643
29.6259488,-82.3413532,1713142261.297
29.6259488,-82.3413532,1713143835.974
29.6259488,-82.3413532,1713144385.51
29.6259488,-82.3413532,1713144729.39
29.6263372,-82.3409637,1713145013.313
29.6259488,-82.3413532,1713157895.582
29.6259488,-82.3413532,1713160687.178
29.6259488,-82.3413532,1713161024.933
29.6259488,-82.3413532,1713164684.014
29.6259488,-82.3413532,1713165001.383
29.6260677,-82.341307,1713205290.0
29.6259488,-82.3413532,1713217332.751
29.6259488,-82.3413532,1713217701.412
29.6259488,-82.3413532,1713219980.213
29.6259488,-82.3413532,1713220374.468
29.6259477,-82.3413305,1713220509.223
29.624885,-82.340905,1713220511.001
29.6142987,-82.3514566,1713220702.3
29.6048047,-82.3695923,1713220825.999
29.6165172,-82.3853656,1713220967.999
29.6486047,-82.409403,1713221110.999
29.6744319,-82.4321262,1713221232.999
29.6827031,-82.4320117,1713221478.0
29.682856,-82.4336544,1713221547.999
29.6828978,-82.4322126,1713221731.001
29.6828606,-82.4324305,1713221907.001
29.6830333,-82.4325109,1713222074.001
29.6829715,-82.4323702,1713222209.0
29.6830511,-82.4322977,1713222330.999
29.6830077,-82.4323537,1713222516.002
29.6829647,-82.4323505,1713222673.0
29.6830103,-82.4324917,1713222875.003
29.6829424,-82.4323882,1713222997.001
29.6829661,-82.4324074,1713223149.421
29.6829773,-82.4324062,1713223327.0
29.6828679,-82.4324711,1713223668.007
29.6826812,-82.4330567,1713223866.019
29.6817595,-82.4341404,1713223992.252
29.6819776,-82.4342348,1713228440.551
29.6829282,-82.4332772,1713228559.999
29.6831732,-82.4337908,1713228777.999
29.6826005,-82.4327708,1713228792.998
29.6832121,-82.4381588,1713228847.999
29.6863627,-82.4390111,1713228893.999
29.6887195,-82.4390796,1713228957.998
29.6887195,-82.4390796,1713229022.999
29.6889651,-82.4406769,1713229092.999
29.6886847,-82.4426219,1713229096.999
29.6889655,-82.4417478,1713229162.999
29.6887184,-82.4421948,1713229232.999
29.6886642,-82.4422003,1713229297.999
29.6886729,-82.4426374,1713229354.999
29.6887107,-82.4425972,1713229617.999
29.6887158,-82.4423746,1713229706.0
29.6889836,-82.4450204,1713229795.525
29.6719172,-82.4301918,1713229927.0
29.6472366,-82.4085711,1713230044.999
29.6113926,-82.3600499,1713230466.003
29.6164359,-82.340494,1713230588.136
29.6259782,-82.3411256,1713230810.015
29.6259017,-82.3415696,1713248047.911
29.6259488,-82.3413532,1713250245.35
29.6259488,-82.3413532,1713250557.201
29.6259488,-82.3413532,1713256640.32
29.6259488,-82.3413532,1713257042.54
29.6259488,-82.3413532,1713258983.777
29.6259488,-82.3413532,1713259371.949
29.6259488,-82.3413532,1713259765.068
29.6259488,-82.3413532,1713260449.645
29.6259488,-82.3413532,1713260837.499
29.6259488,-82.3413532,1713261542.493
29.6259488,-82.3413532,1713265985.67
29.6259488,-82.3413532,1713266518.92
29.6259488,-82.3413532,1713267062.155
29.6259488,-82.3413532,1713267968.072
29.6259488,-82.3413532,1713268483.721
29.6259488,-82.3413532,1713268922.54
29.6259488,-82.3413532,1713269270.45
29.6259488,-82.3413532,1713269702.871
29.6259488,-82.3413532,1713270175.849
29.6259488,-82.3413532,1713270782.544
29.6259488,-82.3413532,1713271373.072
29.6259488,-82.3413532,1713271697.778
29.6259488,-82.3413532,1713272642.212
29.6259488,-82.3413532,1713273542.009
29.6259488,-82.3413532,1713274472.124
29.6259488,-82.3413532,1713275432.341
29.6259488,-82.3413532,1713276006.206
29.6259488,-82.3413532,1713276808.937
29.6259488,-82.3413532,1713277238.932
29.6259488,-82.3413532,1713278633.972
29.6259488,-82.3413532,1713278940.72
29.6259488,-82.3413532,1713280569.757
29.6259488,-82.3413532,1713281012.497
29.6259488,-82.3413532,1713281400.484
29.6259488,-82.3413532,1713281717.693
29.6259488,-82.3413532,1713289555.971
29.6259488,-82.3413532,1713289878.621
29.6259488,-82.3413532,1713292597.274
29.6259488,-82.3413532,1713292951.905
29.6259488,-82.3413532,1713295398.02
29.6259488,-82.3413532,1713295707.332
29.6259488,-82.3413532,1713297749.742
29.6259488,-82.3413532,1713298109.911
29.6263363,-82.3412173,1713302870.976
29.6259492,-82.3413519,1713305808.62
29.6259492,-82.3413519,1713307387.145
29.6259492,-82.3413519,1713307697.262
29.6259492,-82.3413519,1713312216.388
29.6259492,-82.3413519,1713312597.826
29.6259492,-82.3413519,1713312989.641
29.6259492,-82.3413519,1713313315.696
29.6259492,-82.3413519,1713317474.153
29.6259492,-82.3413519,1713317961.231
29.6259492,-82.3413519,1713318331.143
29.6259492,-82.3413519,1713324220.526
29.6259492,-82.3413519,1713324523.467
29.6259492,-82.3413519,1713325716.591
29.6259492,-82.3413519,1713326281.295
29.6259492,-82.3413519,1713328617.041
29.6259492,-82.3413519,1713328925.618
29.6259492,-82.3413519,1713329237.339
29.6259492,-82.3413519,1713392450.004
29.6259492,-82.3413519,1713392895.366
29.6259492,-82.3413519,1713399848.492
29.6263519,-82.3410236,1713557977.541
29.6259492,-82.3413519,1713562827.119
29.6259492,-82.3413519,1713563294.554
29.6259492,-82.3413519,1713572981.603
29.6259871,-82.3412937,1713576196.001
29.6259492,-82.3413519,1713580376.578
29.6259492,-82.3413519,1713580784.616
29.6259492,-82.3413519,1713602386.594
29.6259492,-82.3413519,1713602790.059
29.6259492,-82.3413519,1713604963.372
29.6259492,-82.3413519,1713605285.698
29.6259492,-82.3413519,1713612946.57
29.6259492,-82.3413519,1713613252.839
29.6259492,-82.3413519,1713646955.986
29.6259492,-82.3413519,1713654395.105
29.6259492,-82.3413519,1713654754.184
29.6259492,-82.3413519,1713658049.843
29.6259492,-82.3413519,1713660376.533
29.6259492,-82.3413519,1713665007.812
29.6259492,-82.3413519,1713667488.497
29.6259492,-82.3413519,1713684272.169
29.6259492,-82.3413519,1713685144.702
29.6259492,-82.3413519,1713685486.805
29.6258967,-82.3412829,1713689680.297
29.6259492,-82.3413519,1713689869.922
29.6258568,-82.3412944,1713690481.659
29.6259492,-82.3413519,1713738096.111
29.6259492,-82.3413519,1713738383.938
29.6259492,-82.3413519,1713739808.608
29.6259492,-82.3413519,1713819928.339
29.6259492,-82.3413519,1713820228.873
29.6259267,-82.3411448,1713825704.669
29.6259517,-82.3413384,1713825750.997
29.6228411,-82.3397179,1713825864.0
29.6082629,-82.3649192,1713826109.0
29.6061939,-82.3768439,1713826229.983
29.642974,-82.4046302,1713826399.639
29.6690656,-82.4269112,1713826530.157
29.6887683,-82.4444386,1713826653.145
29.6827872,-82.4343333,1713826804.698
29.6826199,-82.4340362,1713826970.706
29.6827321,-82.4341281,1713827161.0
29.682716,-82.4340715,1713827333.0
29.6827085,-82.434015,1713827514.0
29.6827133,-82.4340597,1713827643.689
29.6825799,-82.4340311,1713827828.0
29.6814579,-82.4333338,1713828028.155
29.6818505,-82.4341297,1713833110.797
29.6826448,-82.4340462,1713833227.999
29.6826668,-82.4341014,1713833357.88
29.6822575,-82.4339463,1713833392.999
29.6722986,-82.4306564,1713833710.17
29.6464881,-82.4079135,1713833845.311
29.6098735,-82.3803885,1713834002.998
29.6090632,-82.3636085,1713834182.999
29.6193422,-82.3400569,1713834470.0
29.6262541,-82.3412671,1713834573.092
29.6259543,-82.3413174,1713834575.0
29.6260868,-82.3411397,1713834667.0
29.6259518,-82.3413549,1713834817.376
29.6259518,-82.3413549,1713835006.097
29.6260036,-82.3410324,1713835331.002
29.6258459,-82.3410211,1713835542.001
29.6258956,-82.3412706,1713835757.023
29.6259518,-82.3413549,1713842225.407
29.6259518,-82.3413549,1713842762.211
29.6259518,-82.3413549,1713843348.47
29.6259518,-82.3413549,1713844216.698
29.6259518,-82.3413549,1713844622.23
29.6259518,-82.3413549,1713845103.533
29.6259518,-82.3413549,1713846466.717
29.6259518,-82.3413549,1713846906.831
29.6259518,-82.3413549,1713847311.308
29.6259518,-82.3413549,1713847614.19
29.6258585,-82.341208,1713876419.001
29.6259082,-82.3413186,1713877393.001
29.6259518,-82.3413549,1713901202.794
29.6259518,-82.3413549,1713901557.797
29.6259594,-82.3415021,1713902062.002
29.6259518,-82.3413549,1713902402.62
29.6259518,-82.3413549,1713903924.225
29.6259518,-82.3413549,1713904235.773
29.6259518,-82.3413549,1713906549.206
29.6259518,-82.3413549,1713907181.202
29.6259518,-82.3413549,1713908953.985
29.6259518,-82.3413549,1713909257.769
29.6259518,-82.3413549,1713917654.377
29.6259518,-82.3413549,1713922715.923
29.6259518,-82.3413549,1713923041.115
29.6259518,-82.3413549,1713923331.216
29.6259414,-82.3412375,1713950925.985
29.6260184,-82.3413313,1713951177.0
29.6259518,-82.3413549,1713957761.069
29.6259518,-82.3413549,1713958084.707
29.6259518,-82.3413549,1713991484.778
29.6259518,-82.3413549,1713991835.861
29.6259518,-82.3413549,1713992853.653
29.6259518,-82.3413549,1713993700.21
29.6259543,-82.3413174,1714010462.5
29.6245116,-82.3406796,1714010468.828
29.6360363,-82.3393287,1714010664.002
29.6415024,-82.3392152,1714010792.999
29.6462163,-82.3392635,1714010911.999
29.6487661,-82.3392661,1714010981.999
29.6501543,-82.3351009,1714011056.999
29.6502322,-82.3301385,1714011121.999
29.6502527,-82.3275599,1714011149.999
29.6502572,-82.3251085,1714011206.999
29.6502423,-82.3261268,1714011286.0
29.6502907,-82.3251711,1714011347.0
29.6496445,-82.3239412,1714011417.0
29.6497088,-82.3230837,1714011576.999
29.6496173,-82.3249509,1714011696.999
29.6494296,-82.3237659,1714011710.999
29.6496587,-82.3231771,1714011765.999
29.650316,-82.3246276,1714011850.999
29.6504927,-82.3249719,1714011880.999
29.6519928,-82.3254557,1714011950.999
29.6503578,-82.3258222,1714012020.999
29.6483643,-82.3230476,1714012090.999
29.6503108,-82.3232155,1714012155.999
29.6485974,-82.3234106,1714012249.944
29.6486436,-82.3236232,1714012390.0
29.648641,-82.3236298,1714012514.0
29.6485464,-82.3235329,1714012652.0
29.6495508,-82.3233677,1714012790.999
29.6496504,-82.3237673,1714012942.332
29.6498071,-82.3234748,1714015682.001
29.6486699,-82.3236517,1714015896.131
29.6496207,-82.3232972,1714016016.999
29.6481513,-82.3223779,1714016071.999
29.6494296,-82.3237659,1714016073.999
29.6448132,-82.3241359,1714016136.999
29.6436128,-82.3307827,1714016206.999
29.6430219,-82.3362862,1714016276.999
29.6420144,-82.3391191,1714016341.999
29.6403715,-82.3393922,1714016406.999
29.634125,-82.3394672,1714016477.0
29.6295518,-82.3394438,1714016508.999
29.6260667,-82.3411717,1714016567.999
29.6259548,-82.341325,1714016569.999
29.6247394,-82.3408617,1714016571.999
29.625698,-82.3410402,1714016593.124
29.6260401,-82.3410302,1714016967.998
29.6260227,-82.3410267,1714017101.999
