Latitude,Longitude,Datetime
29.6260189,-82.3410672,1709862378
29.6260207,-82.3414288,1709862605
29.6259627,-82.3415394,1709862751
29.6258256,-82.3413304,1709862901
29.6260209,-82.3415528,1709877611
29.6258811,-82.3414493,1709879544
29.6259171,-82.3412614,1709881653
29.6258877,-82.3414728,1709884825
29.6259467,-82.3413785,1709885515
29.6259483,-82.3413717,1709907231
29.6259483,-82.3413717,1709923327
29.6259483,-82.3413717,1709929084
29.6259483,-82.3413717,1709938801
29.6259842,-82.3412546,1709940526
29.6259374,-82.3416265,1710022123
29.6260579,-82.341399,1710109228
29.625891,-82.3414866,1710169537
29.6259483,-82.3413497,1710183134
29.6246525,-82.3407894,1710183140
29.6142503,-82.3501878,1710183305
29.6230527,-82.3898818,1710183528
29.6888147,-82.4442186,1710183861
29.6822779,-82.4337844,1710184089
29.6825338,-82.4338971,1710184426
29.6825096,-82.433891,1710184560
29.682501,-82.4339038,1710184773
29.6825414,-82.4338633,1710184995
29.6826071,-82.433852,1710185221
29.6824143,-82.4340155,1710185358
29.6821738,-82.4341737,1710190336
29.682564,-82.4337917,1710190470
29.6822779,-82.4337844,1710190606
29.6886049,-82.4390762,1710190772
29.6583995,-82.4181336,1710191071
29.6224224,-82.3898881,1710191250
29.6181161,-82.3843805,1710191375
29.6181483,-82.3843789,1710191483
29.6215189,-82.3873479,1710191667
29.6079677,-82.3779894,1710191994
29.6138488,-82.3536465,1710192255
29.6183394,-82.3402941,1710192371
29.6263161,-82.3411635,1710192426
29.6259818,-82.3412821,1710192559
29.6259405,-82.3413114,1710192688
29.6259483,-82.341372,1710249524
29.6259483,-82.341372,1710260174
29.6259483,-82.341372,1710275891
29.6259021,-82.3413315,1710288334
29.6259483,-82.341372,1710311004
29.6260043,-82.3413222,1710317345
29.625943,-82.3413463,1710355931
29.6249757,-82.3410221,1710355932
29.6152258,-82.3408502,1710356070
29.6103376,-82.36184,1710356261
29.6093012,-82.3794574,1710356396
29.6448628,-82.4062964,1710356547
29.67688,-82.4345629,1710356689
29.6823113,-82.4337024,1710356957
29.682858,-82.4331372,1710357077
29.6825103,-82.4337225,1710357249
29.682537,-82.4337325,1710357382
29.6825254,-82.4337317,1710357511
29.6825998,-82.4337608,1710357709
29.6826178,-82.4337257,1710357838
29.6826773,-82.4338023,1710358096
29.6826405,-82.4336854,1710358396
29.6814095,-82.4334741,1710358626
29.6824558,-82.434227,1710363048
29.6823113,-82.4337024,1710363362
29.683079,-82.4305396,1710363445
29.6741993,-82.4158367,1710363654
29.6741209,-82.4005546,1710363777
29.6667076,-82.3643089,1710364029
29.6665855,-82.3393265,1710364223
29.6572907,-82.3390593,1710364330
29.6576749,-82.3391926,1710364343
29.6572737,-82.3390705,1710364555
29.6572356,-82.3390895,1710364753
29.6573235,-82.3390241,1710364955
29.6572324,-82.3390399,1710365076
29.657283,-82.3390518,1710365280
29.6627922,-82.3390966,1710365381
29.6752595,-82.3390434,1710365508
29.6881622,-82.3389288,1710365636
29.6882879,-82.3389065,1710365686
29.6911003,-82.3390123,1710365751
29.6900356,-82.339115,1710365809
29.6900298,-82.3390691,1710365837
29.6873502,-82.3390837,1710365910
29.6777175,-82.3391967,1710365975
29.6686208,-82.3392253,1710366040
29.6597101,-82.3392471,1710366105
29.6541594,-82.3392784,1710366175
29.651499,-82.3394054,1710366241
29.6442964,-82.3393921,1710366310
29.6370252,-82.3393967,1710366380
29.6287172,-82.340057,1710366445
29.6259822,-82.3410752,1710366480
29.6259601,-82.3410598,1710366510
29.6259724,-82.3410613,1710366581
29.6259662,-82.3410605,1710366645
29.6259662,-82.3410605,1710366716
29.6259662,-82.3410605,1710366780
29.6259662,-82.3410605,1710366851
29.6259662,-82.3410605,1710366916
29.6259632,-82.3410924,1710366986
29.6259632,-82.3410924,1710367056
29.6259632,-82.3410924,1710367121
29.6259632,-82.3410924,1710367191
29.6259632,-82.3410924,1710367256
29.6259632,-82.3410924,1710367326
29.6259632,-82.3410924,1710367395
29.6259632,-82.3410924,1710367466
29.6259632,-82.3410924,1710367530
29.6259632,-82.3410924,1710367596
29.6259632,-82.3410924,1710367665
29.6259632,-82.3410924,1710367731
29.6259632,-82.3410924,1710367796
29.6259632,-82.3410924,1710367861
29.6259632,-82.3410924,1710367926
29.6259632,-82.3410924,1710367996
29.6259632,-82.3410924,1710368061
29.6259415,-82.3411282,1710368126
29.6259468,-82.3411643,1710368196
29.6259289,-82.3411114,1710368263
29.6259455,-82.3411079,1710368331
29.6260161,-82.3411458,1710368411
29.6259928,-82.341264,1710368481
29.6259472,-82.341306,1710368551
29.6260056,-82.3412669,1710368618
29.6259858,-82.3413925,1710368684
29.6260073,-82.3411448,1710368756
29.6260013,-82.3413773,1710368821
29.6259545,-82.3413818,1710368886
29.62593,-82.3413168,1710368956
29.6259302,-82.3413004,1710369025
29.6259387,-82.3413118,1710369092
29.625949,-82.3412901,1710369158
29.6259437,-82.3412965,1710369227
29.6259437,-82.3412965,1710369293
29.6259437,-82.3412965,1710369357
29.6259463,-82.3413051,1710369428
29.6259509,-82.3413779,1710369489
29.6259456,-82.3413328,1710369613
29.6257592,-82.3412831,1710369676
29.625927,-82.341326,1710369764
29.6259804,-82.3412433,1710369829
29.6259426,-82.3413389,1710369899
29.6259662,-82.3414595,1710369968
29.6259506,-82.3414181,1710370038
29.6259555,-82.3413411,1710370108
29.6258901,-82.3414205,1710370178
29.6259641,-82.3414204,1710370233
29.6259273,-82.3413792,1710370303
29.6259763,-82.3414148,1710370378
29.6259971,-82.3414331,1710370448
29.626136,-82.3414024,1710370506
29.6259209,-82.3413396,1710370590
29.6258881,-82.341327,1710370655
29.6259586,-82.341313,1710370720
29.6259376,-82.3412668,1710370785
29.6259669,-82.3413676,1710370855
29.6260519,-82.3412693,1710370925
29.6259537,-82.3413058,1710370996
29.6259523,-82.3412863,1710371061
29.6259108,-82.3412488,1710371132
29.6259108,-82.3412488,1710371198
29.6259357,-82.341308,1710371264
29.6259497,-82.3412488,1710371333
29.6259315,-82.3412685,1710371399
29.6259315,-82.3412685,1710371465
29.6259315,-82.3412685,1710371529
29.6259315,-82.3412685,1710371595
29.6259315,-82.3412685,1710371659
29.6259315,-82.3412685,1710371724
29.6258628,-82.3411886,1710371789
29.6258966,-82.3413945,1710371859
29.6259704,-82.3412616,1710371924
29.6259417,-82.341319,1710371989
29.6259138,-82.3413314,1710372059
29.6259363,-82.3413152,1710372124
29.6259401,-82.3413236,1710372191
29.6259367,-82.3413214,1710372261
29.6259436,-82.3413223,1710372330
29.6259408,-82.3413223,1710372396
29.6259212,-82.3412404,1710372466
29.6259522,-82.3413487,1710372531
29.6259153,-82.3414861,1710372596
29.6259398,-82.3413212,1710372664
29.6259356,-82.3412911,1710372736
29.6259429,-82.341321,1710373169
29.6259625,-82.3413353,1710373237
29.6258719,-82.3412146,1710373302
29.6259478,-82.3412749,1710373372
29.6259478,-82.3412749,1710373437
29.6259478,-82.3412749,1710373502
29.6259478,-82.3412749,1710373572
29.6259478,-82.3412749,1710373637
29.6259478,-82.3412749,1710373702
29.6259478,-82.3412749,1710373772
29.6259478,-82.3412749,1710373837
29.6259478,-82.3412749,1710373902
29.6259478,-82.3412749,1710373967
29.6259478,-82.3412749,1710374032
29.6259478,-82.3412749,1710374097
29.6259478,-82.3412749,1710374167
29.6259478,-82.3412749,1710374233
29.6259478,-82.3412749,1710374297
29.6259478,-82.3412749,1710374357
29.6259478,-82.3412749,1710374429
29.6259478,-82.3412749,1710374498
29.6259478,-82.3412749,1710374562
29.6259478,-82.3412749,1710374622
29.6259478,-82.3412749,1710374682
29.6259478,-82.3412749,1710374750
29.6259478,-82.3412749,1710374821
29.6259478,-82.3412749,1710374893
29.6259478,-82.3412749,1710374958
29.6259478,-82.3412749,1710375023
29.6259478,-82.3412749,1710375093
29.6259478,-82.3412749,1710375158
29.6259478,-82.3412749,1710375223
29.6259478,-82.3412749,1710375288
29.6259478,-82.3412749,1710375358
29.6259478,-82.3412749,1710375423
29.6259478,-82.3412749,1710375479
29.6259478,-82.3412749,1710375551
29.6259478,-82.3412749,1710375618
29.6259478,-82.3412749,1710375693
29.6259478,-82.3412749,1710375763
29.6259478,-82.3412749,1710375828
29.6259478,-82.3412749,1710375893
29.6259478,-82.3412749,1710375958
29.6259478,-82.3412749,1710376028
29.6259478,-82.3412749,1710376098
29.6259478,-82.3412749,1710376163
29.6259478,-82.3412749,1710376228
29.6259478,-82.3412749,1710376298
29.6259478,-82.3412749,1710376362
29.6259478,-82.3412749,1710376426
29.6259478,-82.3412749,1710376493
29.6259478,-82.3412749,1710376568
29.6259478,-82.3412749,1710376633
29.6259478,-82.3412749,1710376698
29.6259478,-82.3412749,1710376764
29.6259478,-82.3412749,1710376828
29.6259478,-82.3412749,1710376898
29.6259478,-82.3412749,1710376963
29.6259478,-82.3412749,1710377033
29.6259478,-82.3412749,1710377098
29.6259478,-82.3412749,1710377168
29.6259478,-82.3412749,1710377238
29.6259378,-82.3412518,1710377303
29.6259378,-82.3412518,1710377358
29.6258706,-82.3414551,1710377423
29.6259509,-82.3413779,1710386148
29.6259433,-82.3413472,1710428223
29.6259433,-82.3413472,1710428510
29.6260579,-82.3413178,1710449234
29.6259464,-82.3413423,1710535866
29.6261081,-82.3410414,1710538072
29.6260888,-82.3411831,1710538399
29.6259432,-82.3413475,1710538653
29.625886,-82.3415781,1710581967
29.6259543,-82.3413076,1710594311
29.6259505,-82.3413145,1710611448
29.6259505,-82.3413145,1710616220
29.625948,-82.3413164,1710622616
29.6259202,-82.3413216,1710653838
29.6817726,-82.4337428,1710790043
29.6817726,-82.4337428,1710795698
29.6831697,-82.4355755,1710795706
29.6561968,-82.4161015,1710796265
29.6149793,-82.3409905,1710796859
29.6261719,-82.3412451,1710797067
29.6259547,-82.3414074,1710797069
29.6260953,-82.3410655,1710797075
29.6259504,-82.3413724,1710797478
29.6262167,-82.3410607,1710853463
29.6259078,-82.3416832,1710854140
29.6259572,-82.341257,1710855880
29.6259721,-82.3414864,1710856860
29.6259557,-82.3414319,1710857000
29.6259504,-82.3413724,1710857678
29.6259317,-82.3413767,1710858731
29.6259504,-82.3413724,1710859881
29.6259504,-82.3413724,1710871013
29.626003,-82.3411298,1710876736
29.6259912,-82.3411011,1710877077
29.6259547,-82.3414074,1710877197
29.6358176,-82.3392491,1710877345
29.6370337,-82.3389486,1710877473
29.6416704,-82.3392996,1710877643
29.6387438,-82.3450051,1710877767
29.6349375,-82.3558385,1710877891
29.6315389,-82.3631046,1710878036
29.6328717,-82.360222,1710878106
29.6349286,-82.3516495,1710878176
29.6350963,-82.3453162,1710878241
29.6322508,-82.3394412,1710878311
29.6299046,-82.3394364,1710878324
29.6259472,-82.3413076,1710878364
29.6259592,-82.3411168,1710878446
29.6258864,-82.3413639,1710879769
29.6252173,-82.3407895,1710883685
29.6259472,-82.3413076,1710883722
29.6152497,-82.3408669,1710883915
29.6126712,-82.3581762,1710884049
29.6072901,-82.3662005,1710884190
29.6048665,-82.3695158,1710884260
29.6091483,-82.3713976,1710884330
29.6121397,-82.3716507,1710884351
29.6182092,-82.372154,1710884415
29.6182051,-82.3721484,1710884433
29.618015,-82.3716877,1710884660
29.6187911,-82.3715556,1710884730
29.6183673,-82.3718033,1710885505
29.6185365,-82.3711205,1710893424
29.6186225,-82.3711101,1710893553
29.6186081,-82.3711178,1710893691
29.6185559,-82.3710911,1710893899
29.6185632,-82.3711676,1710894055
29.6184953,-82.3716121,1710894205
29.6206122,-82.3726705,1710894258
29.6119364,-82.3590973,1710894690
29.620549,-82.3398277,1710894843
29.6259374,-82.3413321,1710894966
29.6262369,-82.3410934,1710895016
29.6259505,-82.3413575,1710897526
29.6259505,-82.3413575,1710905442
29.6259505,-82.3413575,1710905761
29.6258921,-82.3411388,1710961150
29.6259374,-82.3413321,1710961171
29.6145072,-82.3459063,1710961339
29.6145027,-82.3840539,1710961596
29.6578044,-82.4172741,1710961775
29.6827165,-82.4338036,1710962151
29.6825905,-82.434166,1710962215
29.6816931,-82.4340504,1710962989
29.6823509,-82.4341607,1710967625
29.6819569,-82.4338011,1710967833
29.681101,-82.4301019,1710967912
29.6742737,-82.4387476,1710968034
29.6599238,-82.4293514,1710968361
29.6596142,-82.4229904,1710968493
29.6557331,-82.4213855,1710968540
29.6554604,-82.4212151,1710968756
29.6554679,-82.4211812,1710968887
29.6557331,-82.4213855,1710969136
29.6193973,-82.387746,1710969401
29.6023568,-82.3752306,1710969524
29.6077355,-82.3654621,1710969657
29.6149454,-82.3408998,1710969872
29.6259948,-82.3411364,1710970025
29.6262021,-82.3411548,1710970136
29.6261301,-82.3411354,1710970275
29.6260683,-82.3411873,1710970417
29.6262101,-82.3412564,1710980978
29.6259922,-82.3414844,1710981904
29.6259502,-82.3413577,1710982026
29.6258703,-82.3414734,1710982786
29.6260007,-82.3414494,1710986383
29.6258398,-82.3413003,1710987995
29.6259308,-82.3414636,1711019541
29.6261782,-82.3413911,1711037157
29.625868,-82.3415374,1711037278
29.6259391,-82.3414566,1711038162
29.6259671,-82.3414631,1711038496
29.6259605,-82.3410025,1711038625
29.6259404,-82.341374,1711038780
29.6259315,-82.3414785,1711038909
29.6259361,-82.34157,1711039064
29.6260878,-82.3413461,1711039217
29.6259912,-82.3415326,1711042602
29.6259893,-82.3412748,1711043041
29.6259781,-82.3412492,1711043350
29.6259622,-82.3413469,1711057323
29.6184509,-82.3401724,1711057377
29.6060103,-82.3679321,1711057620
29.6101782,-82.3717234,1711057737
29.6179357,-82.383129,1711057878
29.6243709,-82.3840716,1711058053
29.6230683,-82.3839426,1711058058
29.6248032,-82.3844075,1711058196
29.6248235,-82.3844128,1711058368
29.624791,-82.3844215,1711058867
29.6246891,-82.3843984,1711058998
29.624808,-82.3844021,1711059181
29.6247422,-82.3843095,1711059743
29.6248295,-82.3843971,1711060046
29.6248364,-82.3841951,1711060178
29.6248152,-82.3844057,1711060298
29.6248714,-82.3844603,1711060664
29.6248526,-82.3844087,1711060805
29.624383,-82.3841027,1711060929
29.6244646,-82.3844645,1711061269
29.624816,-82.3844556,1711062221
29.6248531,-82.3844185,1711062412
29.6246564,-82.384433,1711062629
29.624536,-82.3843042,1711062786
29.6253284,-82.3795459,1711062853
29.6284184,-82.3728075,1711062971
29.6318032,-82.3627101,1711063119
29.634613,-82.3490709,1711063239
29.6259647,-82.3411259,1711063479
29.6259497,-82.3413451,1711100831
29.6259863,-82.3412455,1711134413
29.625956,-82.3413406,1711135485
29.6260682,-82.3417398,1711136828
29.6259939,-82.3412915,1711138536
29.6259497,-82.3413451,1711139475
29.6259803,-82.341285,1711172474
29.625993,-82.3413173,1711173225
29.6259605,-82.3411813,1711229938
29.6258803,-82.3411975,1711231175
29.6263168,-82.3410297,1711295817
29.6151655,-82.3409922,1711392468
29.6415499,-82.4034325,1711392998
29.6579162,-82.4172717,1711393139
29.6886395,-82.4445012,1711393304
29.6846244,-82.4389959,1711393423
29.6815223,-82.4341698,1711393499
29.6825346,-82.4340296,1711393577
29.6825618,-82.4339932,1711393735
29.6814563,-82.4338365,1711393890
29.6813865,-82.4333952,1711394220
29.6819484,-82.4342104,1711399881
29.6827796,-82.4342117,1711400078
29.6825169,-82.4343076,1711400214
29.682902,-82.434288,1711400341
29.6820872,-82.4338377,1711400453
29.6831493,-82.4304784,1711400503
29.6896949,-82.4476746,1711400902
29.6500514,-82.411047,1711401102
29.6183133,-82.387042,1711401247
29.6027875,-82.3722891,1711401425
29.6147468,-82.3421235,1711401630
29.6259564,-82.3413202,1711401864
29.626079,-82.3410927,1711401904
29.6260423,-82.3411501,1711402028
29.6259595,-82.3412538,1711423533
29.6259355,-82.3412081,1711426067
29.6259544,-82.3412584,1711426282
29.6259379,-82.3414936,1711428167
29.6260018,-82.3412365,1711430949
29.6260099,-82.3413618,1711431119
29.6259509,-82.341346,1711431270
29.6259502,-82.3413153,1711432658
29.6259509,-82.341346,1711432982
29.6262493,-82.3411918,1711458078
29.6260368,-82.3412274,1711464632
29.6262344,-82.3409464,1711466067
29.625927,-82.3417874,1711469310
29.6260293,-82.3408113,1711469538
29.6259391,-82.3416369,1711469703
29.62598,-82.3410339,1711469978
29.6261569,-82.3414209,1711470367
29.6260074,-82.3409315,1711471946
29.6259509,-82.341346,1711472205
29.6259114,-82.3411736,1711472439
29.6259509,-82.341346,1711472730
29.6260323,-82.3413632,1711472925
29.6260571,-82.3412624,1711474901
29.626037,-82.3415549,1711475120
29.6259481,-82.3416237,1711475274
29.6257941,-82.3413524,1711478047
29.6259509,-82.341346,1711485064
29.6260105,-82.3412136,1711486104
29.6259363,-82.3415398,1711486426
29.625943,-82.3414361,1711486552
29.6259509,-82.341346,1711487703
29.625981,-82.3413403,1711489009
29.6259512,-82.3413429,1711490509
29.6259512,-82.3413429,1711507872
29.6259512,-82.3413429,1711509288
29.6259632,-82.3416297,1711512242
29.6259512,-82.3413429,1711512449
29.6259512,-82.3413429,1711522056
29.6258352,-82.3415293,1711529825
29.6258981,-82.3414107,1711530098
29.6258979,-82.3413479,1711530641
29.6259155,-82.3413633,1711531864
29.6262768,-82.3410811,1711540996
29.6259911,-82.3414061,1711541451
29.6259956,-82.3411894,1711541863
29.6262563,-82.3410214,1711556531
29.6259512,-82.3413429,1711556778
29.6259512,-82.3413429,1711562120
29.6259512,-82.3413429,1711565342
29.6250733,-82.3408499,1711566739
29.6259564,-82.3413202,1711566743
29.6149607,-82.3409277,1711566915
29.6124137,-82.3586364,1711567047
29.6060627,-82.3713235,1711567202
29.6037748,-82.3734332,1711567335
29.6407162,-82.4025954,1711567518
29.6846443,-82.4419417,1711567741
29.6858229,-82.4389971,1711567859
29.6821686,-82.4338685,1711567958
29.682574,-82.4339214,1711568108
29.6814843,-82.4332995,1711568251
29.6816656,-82.4340024,1711570877
29.682564,-82.4338345,1711571014
29.6826455,-82.4338878,1711571180
29.6826446,-82.4338889,1711571347
29.6821686,-82.4338685,1711571382
29.6890286,-82.4408514,1711571563
29.6875721,-82.4456451,1711571681
29.662917,-82.4218875,1711571809
29.6390358,-82.4016267,1711571930
29.6066879,-82.3776873,1711572077
29.6054271,-82.3722088,1711572303
29.6034767,-82.3713189,1711572324
29.6057072,-82.3722207,1711572572
29.6048576,-82.3716634,1711572942
29.613998,-82.3530249,1711573050
29.6259376,-82.3413153,1711573230
29.6260009,-82.3414729,1711575545
29.6260006,-82.341377,1711575680
29.6259847,-82.3411371,1711576278
29.6263058,-82.3411064,1711577692
29.6259868,-82.3410772,1711577817
29.6259855,-82.341078,1711577967
29.6259512,-82.3413429,1711590704
29.6259512,-82.3413429,1711595705
29.6259376,-82.3413153,1711648085
29.6248724,-82.3408419,1711648087
29.6147549,-82.3421058,1711648209
29.6079355,-82.3652407,1711648355
29.6079285,-82.3776216,1711648589
29.6187514,-82.3832648,1711648720
29.6210312,-82.3804872,1711648871
29.6242249,-82.3835921,1711649062
29.6239502,-82.3841195,1711649409
29.6242349,-82.3839061,1711649758
29.6245195,-82.3835203,1711649910
29.6244227,-82.3835438,1711650165
29.6244783,-82.3834679,1711650338
29.6242233,-82.3833321,1711650471
29.6242249,-82.3835921,1711650605
29.6219626,-82.3811867,1711650617
29.6181317,-82.3784611,1711650768
29.6066899,-82.3713919,1711650889
29.6063818,-82.3671939,1711651063
29.6143671,-82.3476685,1711651201
29.6254172,-82.341023,1711651345
29.6259373,-82.3413287,1711651352
29.6256763,-82.341221,1711651467
29.6259787,-82.3413682,1711651600
29.6259516,-82.3413432,1711651943
29.6259516,-82.3413432,1711732853
29.6259318,-82.3416162,1711741577
29.6259591,-82.3415468,1711741690
29.6259787,-82.3414122,1711743200
29.6259516,-82.3413432,1711746773
29.6259516,-82.3413432,1711758125
29.625875,-82.341339,1711774383
29.6259516,-82.3413432,1711803446
29.6260124,-82.3411758,1711806151
29.6259516,-82.3413432,1711832582
29.6259516,-82.3413432,1711833626
29.6260501,-82.3411151,1711916718
29.6259516,-82.3413432,1711916975
29.6259516,-82.3413432,1711924572
29.6259394,-82.341315,1711928612
29.6255864,-82.3413904,1711930932
29.6260002,-82.3411027,1711931070
29.6259373,-82.3413287,1711931090
29.6175052,-82.3405152,1711931213
29.6134365,-82.3558833,1711931356
29.6176209,-82.3752416,1711931605
29.6228005,-82.3797669,1711931654
29.6219537,-82.3793423,1711931726
29.623031,-82.3798346,1711931911
29.622956,-82.3798071,1711932585
29.6227228,-82.3796301,1711932797
29.6226591,-82.3796342,1711932982
29.6201133,-82.379866,1711932984
29.6135674,-82.3720144,1711933101
29.6067967,-82.3666998,1711933253
29.6147902,-82.3409522,1711933420
29.6258403,-82.3410556,1711933545
29.6255616,-82.3412069,1711933651
29.6259515,-82.3413553,1711934006
29.6253178,-82.3409858,1711998644
29.6259302,-82.3413467,1711998648
29.6147179,-82.3434949,1711998791
29.6121252,-82.3591617,1711998913
29.6136897,-82.3832847,1711999122
29.6460273,-82.4070826,1711999268
29.6722481,-82.4300334,1711999387
29.6831838,-82.4384419,1711999572
29.6826995,-82.4341715,1711999633
29.6827609,-82.4340632,1711999782
29.6814643,-82.4333626,1711999999
29.6822856,-82.434155,1712005002
29.6827791,-82.4340901,1712005135
29.6820746,-82.4338035,1712005239
29.6889993,-82.4407063,1712005416
29.6774064,-82.4355659,1712005565
29.6443844,-82.4060183,1712005717
29.6143153,-82.3841159,1712005839
29.6050708,-82.3689047,1712006059
29.6145549,-82.3443774,1712006181
29.6148081,-82.3411248,1712006306
29.625938,-82.3413327,1712006451
29.6259522,-82.3413408,1712006589
29.6258705,-82.3413787,1712023279
29.6259981,-82.3414696,1712110227
29.6258382,-82.3415696,1712111164
29.6258937,-82.3415727,1712112522
29.6253382,-82.3410092,1712170355
29.625938,-82.3413327,1712170367
29.6215385,-82.3399067,1712170473
29.6125366,-82.3582573,1712170638
29.6093983,-82.3794439,1712170813
29.6472691,-82.4082763,1712170989
29.6716572,-82.4294676,1712171110
29.6888043,-82.4425903,1712171232
29.6820103,-82.4336404,1712171398
29.6827375,-82.4340245,1712171528
29.6827047,-82.4340511,1712171655
29.6822507,-82.4341198,1712171782
29.68149,-82.4338827,1712177264
29.6826426,-82.4341947,1712177426
29.6829337,-82.4323076,1712177569
29.6820103,-82.4336404,1712177654
29.6719575,-82.4303394,1712178110
29.6507221,-82.4115752,1712178230
29.6023834,-82.3726218,1712178604
29.6119135,-82.3593679,1712178738
29.6147719,-82.3410087,1712178966
29.6261875,-82.3412313,1712179180
29.6259402,-82.3413558,1712179206
29.6260014,-82.3410773,1712179283
29.6259518,-82.3413527,1712179462
29.6259518,-82.3413527,1712179605
29.6259456,-82.3413251,1712209247
29.6259518,-82.3413527,1712215971
29.6260216,-82.3411815,1712224692
29.6260119,-82.3413988,1712226343
29.6259108,-82.341418,1712228128
29.6259512,-82.3413456,1712239197
29.6258707,-82.3416143,1712239974
29.625971,-82.3413296,1712240118
29.625953,-82.3413794,1712240737
29.6259757,-82.3413785,1712241553
29.6259512,-82.3413456,1712244022
29.6259513,-82.3416602,1712244629
29.6259541,-82.3410933,1712259121
29.625978,-82.341395,1712284153
29.6259512,-82.3413456,1712285968
29.6259512,-82.3413456,1712329275
29.6257537,-82.3414686,1712334569
29.6259512,-82.3413456,1712378599
29.6259403,-82.3414309,1712384369
29.6262838,-82.3411584,1712431968
29.6259512,-82.3413456,1712433179
29.6259512,-82.3413456,1712511966
29.6258009,-82.3413314,1712522554
29.6259512,-82.3413456,1712522712
29.6259061,-82.3415428,1712537680
29.626011,-82.3411799,1712537821
29.6259608,-82.3412685,1712538040
29.6258632,-82.3415663,1712538584
29.6259512,-82.3413456,1712545365
29.6258292,-82.34152,1712546948
29.6259512,-82.3413456,1712547066
29.6259512,-82.3413456,1712553851
29.6259402,-82.3413558,1712602635
29.6145465,-82.3453916,1712602825
29.6048858,-82.3693613,1712602960
29.604962,-82.3755377,1712603092
29.6460128,-82.4073465,1712603277
29.680288,-82.437817,1712603447
29.6881912,-82.4391825,1712603567
29.6825631,-82.433916,1712603710
29.6814935,-82.4339066,1712604855
29.6825063,-82.4342695,1712609160
29.6818182,-82.4337095,1712609431
29.6883077,-82.4303048,1712609628
29.6889915,-82.4395953,1712609776
29.6781281,-82.4363529,1712609902
29.6503672,-82.4112061,1712610036
29.6190799,-82.3875166,1712610172
29.6029694,-82.3719261,1712610301
29.6142019,-82.3498823,1712610427
29.6149439,-82.3407215,1712610642
29.6259343,-82.3413147,1712610748
29.6259411,-82.3411884,1712610862
29.6259512,-82.3413456,1712611264
29.625863,-82.3412885,1712635784
29.6258644,-82.3412938,1712650285
29.6258768,-82.3412939,1712650826
29.6259256,-82.341295,1712651872
29.625885,-82.3412935,1712652174
29.6258867,-82.3412933,1712652661
29.6258615,-82.3412885,1712653050
29.6258423,-82.3412791,1712653690
29.6258311,-82.341271,1712654186
29.6258536,-82.3412884,1712655023
29.6258805,-82.3412967,1712655522
29.625848,-82.341276,1712655953
29.6258894,-82.3412975,1712656262
29.6259128,-82.3412979,1712657329
29.6259301,-82.3412942,1712657635
29.6258846,-82.3412973,1712658420
29.6258663,-82.3412869,1712658744
29.6259017,-82.3412983,1712659967
29.6259278,-82.34131,1712660387
29.6259512,-82.3413456,1712694603
29.6259512,-82.3413456,1712701184
29.6259343,-82.3413147,1712701296
29.6247173,-82.3409011,1712701301
29.6213659,-82.3399254,1712701371
29.6152999,-82.3408351,1712701442
29.6119539,-82.3413462,1712701507
29.5962095,-82.3392074,1712701577
29.5803058,-82.3369547,1712701641
29.5654711,-82.3331337,1712701707
29.5490878,-82.3255861,1712701771
29.538076,-82.3109912,1712701837
29.5229485,-82.3039306,1712701901
29.5144692,-82.2919048,1712701967
29.5061196,-82.2916587,1712702031
29.4974281,-82.2935362,1712702097
29.4871181,-82.289772,1712702161
29.471257,-82.276876,1712702231
29.4538203,-82.2691873,1712702296
29.4340774,-82.2640823,1712702366
29.4164988,-82.2548541,1712702436
29.4020867,-82.2442562,1712702501
29.3849337,-82.2350516,1712702571
29.3651115,-82.2257959,1712702641
29.3473004,-82.2192929,1712702707
29.3283757,-82.2138449,1712702771
29.3092325,-82.2082537,1712702837
29.2897136,-82.2014977,1712702901
29.270202,-82.194454,1712702967
29.2527371,-82.1900057,1712703031
29.2332909,-82.1894298,1712703097
29.2154627,-82.1846422,1712703161
29.1965975,-82.1847408,1712703231
29.1776314,-82.1849718,1712703296
29.1614295,-82.1851036,1712703361
29.1516328,-82.1855546,1712703408
29.1502699,-82.185671,1712703476
29.1503479,-82.1847634,1712703546
29.1535606,-82.1809867,1712703565
29.1537894,-82.1813295,1712703611
29.1533737,-82.1809037,1712703686
29.1533737,-82.1809075,1712703697
29.1536279,-82.1808353,1712703852
29.1537617,-82.1806048,1712704145
29.1535628,-82.1805676,1712704267
29.1535528,-82.1807293,1712704490
29.1534757,-82.1809128,1712711888
29.1534993,-82.1809445,1712712020
29.1534006,-82.1811072,1712712152
29.1533697,-82.1820193,1712712217
29.1535606,-82.1809867,1712712223
29.1579249,-82.1848231,1712712282
29.1739731,-82.1847027,1712712347
29.1924704,-82.1845398,1712712412
29.2116751,-82.184378,1712712482
29.2286769,-82.1861829,1712712547
29.2467937,-82.1897663,1712712617
29.2632147,-82.1916052,1712712682
29.281121,-82.1980702,1712712747
29.2999506,-82.2049878,1712712817
29.3161756,-82.2098808,1712712882
29.3332062,-82.2148707,1712712947
29.3516754,-82.2200187,1712713018
29.3696401,-82.2276047,1712713087
29.3862717,-82.2354985,1712713153
29.4042668,-82.2455097,1712713222
29.4184417,-82.2559218,1712713288
29.432248,-82.2632849,1712713352
29.4474541,-82.2672197,1712713422
29.461217,-82.2707877,1712713487
29.4733985,-82.2782441,1712713552
29.4853772,-82.2880083,1712713617
29.4969964,-82.2943063,1712713682
